,Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Product_Category,Product_Sub_Category,Order_ID_x,Order_Date,Order_Priority,Order_Month,Order_Year,Customer_Name,Province,Region,Customer_Segment,Order_ID_y,Ship_Mode,Ship_Date,Ship_Month,Ship_Year,Duration
5487,Ord_3931,Prod_4,SHP_5460,Cust_1328,3373.7095,0.01,34,861.72,8.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,57767,2012-11-04,CRITICAL,11,2012,LIZ PELLETIER,SASKACHEWAN,PRARIE,CORPORATE,57767,REGULAR AIR,2012-04-13,4,2012,-205 days +00:00:00.000000000
5488,Ord_3923,Prod_2,SHP_5450,Cust_1328,67.22,0.05,4,-139.53,49.0,0.6,OFFICE SUPPLIES,APPLIANCES,52615,2009-10-19,LOW,10,2009,LIZ PELLETIER,SASKACHEWAN,PRARIE,CORPORATE,52615,REGULAR AIR,2009-10-23,10,2009,4 days 00:00:00.000000000
5489,Ord_3923,Prod_3,SHP_5450,Cust_1328,76.85,0.1,18,-64.08,5.41,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,52615,2009-10-19,LOW,10,2009,LIZ PELLETIER,SASKACHEWAN,PRARIE,CORPORATE,52615,REGULAR AIR,2009-10-23,10,2009,4 days 00:00:00.000000000
5490,Ord_3913,Prod_4,SHP_5430,Cust_1350,155.924,0.09,8,-63.12,4.81,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,48035,2009-03-31,CRITICAL,3,2009,LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,48035,EXPRESS AIR,2009-01-04,1,2009,-86 days +00:00:00.000000000
5491,Ord_3921,Prod_2,SHP_5446,Cust_1350,545.04,0.05,7,-210.06,60.0,0.41,OFFICE SUPPLIES,APPLIANCES,51554,2009-03-26,MEDIUM,3,2009,LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,51554,DELIVERY TRUCK,2009-03-28,3,2009,2 days 00:00:00.000000000
5492,Ord_3921,Prod_1,SHP_5447,Cust_1350,606.91,0.09,29,-271.77,11.52,0.83,OFFICE SUPPLIES,STORAGE & ORGANIZATION,51554,2009-03-26,MEDIUM,3,2009,LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,51554,REGULAR AIR,2009-03-27,3,2009,1 days 00:00:00.000000000
5493,Ord_3872,Prod_8,SHP_5366,Cust_1350,278.65,0.05,33,-36.34,2.38,0.74,TECHNOLOGY,COMPUTER PERIPHERALS,28641,2011-12-10,NOT SPECIFIED,12,2011,LIZ PELLETIER,SASKACHEWAN,PRARIE,HOME OFFICE,28641,EXPRESS AIR,2011-10-13,10,2011,-58 days +00:00:00.000000000
5494,Ord_719,Prod_4,SHP_984,Cust_248,1223.3795,0.08,23,83.57,5.92,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11332,2009-11-16,LOW,11,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,11332,EXPRESS AIR,2009-11-23,11,2009,7 days 00:00:00.000000000
5495,Ord_719,Prod_4,SHP_983,Cust_248,184.331,0.07,6,-89.2,5.99,0.38,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11332,2009-11-16,LOW,11,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,11332,REGULAR AIR,2009-11-20,11,2009,4 days 00:00:00.000000000
5496,Ord_746,Prod_6,SHP_1019,Cust_248,527.6,0.0,50,221.59,1.79,0.38,OFFICE SUPPLIES,PAPER,18179,2009-01-08,NOT SPECIFIED,1,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,18179,REGULAR AIR,2009-03-08,3,2009,59 days 00:00:00.000000000
5497,Ord_746,Prod_12,SHP_1018,Cust_248,73.37,0.04,24,16.1,0.99,0.37,OFFICE SUPPLIES,LABELS,18179,2009-01-08,NOT SPECIFIED,1,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,18179,REGULAR AIR,2009-02-08,2,2009,31 days 00:00:00.000000000
5498,Ord_746,Prod_8,SHP_1017,Cust_248,3075.83,0.03,50,1207.91,1.99,0.5,TECHNOLOGY,COMPUTER PERIPHERALS,18179,2009-01-08,NOT SPECIFIED,1,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,18179,REGULAR AIR,2009-01-08,1,2009,0 days 00:00:00.000000000
5499,Ord_752,Prod_6,SHP_1028,Cust_248,201.35,0.02,30,-107.37,7.5,0.4,OFFICE SUPPLIES,PAPER,20389,2009-11-08,HIGH,11,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,20389,EXPRESS AIR,2009-08-13,8,2009,-87 days +00:00:00.000000000
5500,Ord_752,Prod_10,SHP_1026,Cust_248,7477.78,0.09,31,883.29,41.91,0.59,FURNITURE,BOOKCASES,20389,2009-11-08,HIGH,11,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,20389,DELIVERY TRUCK,2009-08-13,8,2009,-87 days +00:00:00.000000000
5501,Ord_752,Prod_5,SHP_1027,Cust_248,270.39,0.01,24,-30.42,7.94,0.52,FURNITURE,OFFICE FURNISHINGS,20389,2009-11-08,HIGH,11,2009,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,20389,REGULAR AIR,2009-08-13,8,2009,-87 days +00:00:00.000000000
5502,Ord_750,Prod_5,SHP_1024,Cust_248,97.86,0.04,6,-21.09,8.99,0.39,FURNITURE,OFFICE FURNISHINGS,19972,2012-06-16,CRITICAL,6,2012,LIZ PRICE,BRITISH COLUMBIA,WEST,CORPORATE,19972,REGULAR AIR,2012-06-18,6,2012,2 days 00:00:00.000000000
5503,Ord_476,Prod_4,SHP_641,Cust_174,653.871,0.09,15,-311.05,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,54437,2010-12-19,HIGH,12,2010,LOGAN HAUSHALTER,MANITOBA,PRARIE,CORPORATE,54437,REGULAR AIR,2010-12-19,12,2010,0 days 00:00:00.000000000
5504,Ord_489,Prod_4,SHP_658,Cust_174,281.5455,0.1,4,-434.56,0.99,0.85,TECHNOLOGY,TELEPHONES AND COMMUNICATION,58278,2012-10-09,HIGH,10,2012,LOGAN HAUSHALTER,MANITOBA,PRARIE,CORPORATE,58278,REGULAR AIR,2012-09-13,9,2012,-26 days +00:00:00.000000000
5505,Ord_489,Prod_5,SHP_657,Cust_174,3512.9,0.08,37,2093.7,8.99,0.35,FURNITURE,OFFICE FURNISHINGS,58278,2012-10-09,HIGH,10,2012,LOGAN HAUSHALTER,MANITOBA,PRARIE,CORPORATE,58278,REGULAR AIR,2012-12-09,12,2012,61 days 00:00:00.000000000
5506,Ord_486,Prod_3,SHP_654,Cust_174,155.45,0.03,10,-19.68,8.4,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,57507,2009-06-26,CRITICAL,6,2009,LOGAN HAUSHALTER,MANITOBA,PRARIE,CORPORATE,57507,REGULAR AIR,2009-06-29,6,2009,3 days 00:00:00.000000000
5507,Ord_1393,Prod_4,SHP_1924,Cust_540,3925.9715,0.06,39,671.95,8.8,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,16196,2009-10-20,HIGH,10,2009,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,16196,REGULAR AIR,2009-10-21,10,2009,1 days 00:00:00.000000000
5508,Ord_1393,Prod_15,SHP_1923,Cust_540,14521.39,0.03,44,5034.15,24.49,0.55,FURNITURE,CHAIRS & CHAIRMATS,16196,2009-10-20,HIGH,10,2009,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,16196,REGULAR AIR,2009-10-22,10,2009,2 days 00:00:00.000000000
5509,Ord_1431,Prod_4,SHP_1981,Cust_540,1193.1195,0.08,17,137.59,0.99,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,20453,2011-10-03,MEDIUM,10,2011,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,20453,EXPRESS AIR,2011-12-03,12,2011,61 days 00:00:00.000000000
5510,Ord_1431,Prod_5,SHP_1980,Cust_540,450.39,0.07,23,152.79,6.15,0.44,FURNITURE,OFFICE FURNISHINGS,20453,2011-10-03,MEDIUM,10,2011,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,20453,REGULAR AIR,2011-12-03,12,2011,61 days 00:00:00.000000000
5511,Ord_1636,Prod_6,SHP_2258,Cust_540,764.13,0.09,15,276.98,4.86,0.36,OFFICE SUPPLIES,PAPER,52642,2011-06-14,LOW,6,2011,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,52642,REGULAR AIR,2011-06-21,6,2011,7 days 00:00:00.000000000
5512,Ord_1636,Prod_8,SHP_2258,Cust_540,2070.68,0.03,14,-281.67,4.0,0.79,TECHNOLOGY,COMPUTER PERIPHERALS,52642,2011-06-14,LOW,6,2011,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,52642,REGULAR AIR,2011-06-21,6,2011,7 days 00:00:00.000000000
5513,Ord_1636,Prod_15,SHP_2257,Cust_540,742.84,0.01,9,-320.7,59.81,0.6,FURNITURE,CHAIRS & CHAIRMATS,52642,2011-06-14,LOW,6,2011,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,52642,DELIVERY TRUCK,2011-06-18,6,2011,4 days 00:00:00.000000000
5514,Ord_1507,Prod_17,SHP_2083,Cust_540,187.78,0.08,16,-21.82,5.99,0.36,TECHNOLOGY,OFFICE MACHINES,32135,2010-11-25,HIGH,11,2010,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,32135,REGULAR AIR,2010-11-27,11,2010,2 days 00:00:00.000000000
5515,Ord_1507,Prod_8,SHP_2083,Cust_540,1575.14,0.0,37,160.68,7.12,0.67,TECHNOLOGY,COMPUTER PERIPHERALS,32135,2010-11-25,HIGH,11,2010,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,32135,REGULAR AIR,2010-11-27,11,2010,2 days 00:00:00.000000000
5516,Ord_1603,Prod_15,SHP_2216,Cust_540,825.96,0.01,8,-276.95,58.2,0.58,FURNITURE,CHAIRS & CHAIRMATS,46626,2012-06-27,LOW,6,2012,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,46626,DELIVERY TRUCK,2012-01-07,1,2012,-172 days +00:00:00.000000000
5517,Ord_1567,Prod_7,SHP_2163,Cust_540,66.41,0.04,36,0.37,0.79,0.5,OFFICE SUPPLIES,RUBBER BANDS,41345,2012-02-02,MEDIUM,2,2012,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,41345,REGULAR AIR,2012-02-02,2,2012,0 days 00:00:00.000000000
5518,Ord_1438,Prod_3,SHP_1989,Cust_540,2478.88,0.02,6,593.59,19.99,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,21604,2012-01-04,MEDIUM,1,2012,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,21604,EXPRESS AIR,2012-03-04,3,2012,60 days 00:00:00.000000000
5519,Ord_1678,Prod_1,SHP_2321,Cust_540,1610.26,0.06,25,122.42,6.88,0.73,OFFICE SUPPLIES,STORAGE & ORGANIZATION,59589,2012-11-04,MEDIUM,11,2012,MAGDELENE MORSE,ONTARIO,ONTARIO,HOME OFFICE,59589,REGULAR AIR,2012-11-04,11,2012,0 days 00:00:00.000000000
5520,Ord_844,Prod_4,SHP_1159,Cust_279,3419.1505,0.0,34,858.58,5.92,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47713,2009-03-07,HIGH,3,2009,MARC HARRIGAN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,47713,REGULAR AIR,2009-03-07,3,2009,0 days 00:00:00.000000000
5521,Ord_5121,Prod_4,SHP_7157,Cust_1737,1219.2485,0.01,46,132.79,8.59,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,44995,2009-06-08,HIGH,6,2009,MARIA ETEZADI,ALBERTA,WEST,HOME OFFICE,44995,REGULAR AIR,2009-07-08,7,2009,30 days 00:00:00.000000000
5522,Ord_524,Prod_4,SHP_710,Cust_196,1541.781,0.07,27,14.35,13.99,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,11782,2012-07-28,LOW,7,2012,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,11782,REGULAR AIR,2012-04-08,4,2012,-111 days +00:00:00.000000000
5523,Ord_524,Prod_6,SHP_709,Cust_196,247.21,0.02,46,-63.72,4.75,0.36,OFFICE SUPPLIES,PAPER,11782,2012-07-28,LOW,7,2012,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,11782,REGULAR AIR,2012-02-08,2,2012,-171 days +00:00:00.000000000
5524,Ord_585,Prod_9,SHP_796,Cust_196,184.09,0.07,17,4.79,5.25,0.36,OFFICE SUPPLIES,ENVELOPES,53572,2010-07-05,MEDIUM,7,2010,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,53572,REGULAR AIR,2010-08-05,8,2010,31 days 00:00:00.000000000
5525,Ord_553,Prod_15,SHP_751,Cust_196,1244.19,0.08,5,-131.31,43.32,0.55,FURNITURE,CHAIRS & CHAIRMATS,32418,2009-05-01,NOT SPECIFIED,5,2009,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,32418,DELIVERY TRUCK,2009-06-01,6,2009,31 days 00:00:00.000000000
5526,Ord_572,Prod_3,SHP_777,Cust_196,21.64,0.08,3,-13.33,5.01,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,48388,2009-09-08,HIGH,9,2009,MARINA LICHTENSTEIN,BRITISH COLUMBIA,WEST,CORPORATE,48388,REGULAR AIR,2009-11-08,11,2009,61 days 00:00:00.000000000
5527,Ord_4548,Prod_4,SHP_6329,Cust_1553,31.1185,0.05,4,-46.9,5.03,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23329,2010-12-26,LOW,12,2010,MARIS LAWARE,YUKON,YUKON,HOME OFFICE,23329,REGULAR AIR,2011-01-19,1,2011,24 days 00:00:00.000000000
5528,Ord_4548,Prod_4,SHP_6330,Cust_1553,4829.4535,0.05,47,1235.15,8.99,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23329,2010-12-26,LOW,12,2010,MARIS LAWARE,YUKON,YUKON,HOME OFFICE,23329,REGULAR AIR,2010-12-30,12,2010,4 days 00:00:00.000000000
5529,Ord_984,Prod_4,SHP_1358,Cust_361,4941.7725,0.1,32,704.89,8.99,0.6,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45248,2011-04-16,MEDIUM,4,2011,MARK COUSINS,MANITOBA,PRARIE,CORPORATE,45248,REGULAR AIR,2011-04-18,4,2011,2 days 00:00:00.000000000
5530,Ord_984,Prod_2,SHP_1358,Cust_361,154.85,0.05,38,-136.55,5.13,0.59,OFFICE SUPPLIES,APPLIANCES,45248,2011-04-16,MEDIUM,4,2011,MARK COUSINS,MANITOBA,PRARIE,CORPORATE,45248,REGULAR AIR,2011-04-18,4,2011,2 days 00:00:00.000000000
5531,Ord_999,Prod_15,SHP_1383,Cust_361,5661.08,0.0,33,1055.47,30.0,0.62,FURNITURE,CHAIRS & CHAIRMATS,49126,2011-10-07,LOW,10,2011,MARK COUSINS,MANITOBA,PRARIE,CORPORATE,49126,DELIVERY TRUCK,2011-07-17,7,2011,-82 days +00:00:00.000000000
5532,Ord_820,Prod_4,SHP_4037,Cust_1072,1836.1870000000001,0.06,39,-139.84,5.0,0.83,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40965,2009-11-20,MEDIUM,11,2009,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,40965,REGULAR AIR,2009-11-22,11,2009,2 days 00:00:00.000000000
5533,Ord_820,Prod_11,SHP_4036,Cust_1072,7227.42,0.09,48,-385.0,60.0,0.55,FURNITURE,TABLES,40965,2009-11-20,MEDIUM,11,2009,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,40965,DELIVERY TRUCK,2009-11-22,11,2009,2 days 00:00:00.000000000
5534,Ord_2949,Prod_10,SHP_4068,Cust_1072,1357.44,0.09,20,-102.3,26.85,,FURNITURE,BOOKCASES,49255,2012-06-22,HIGH,6,2012,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,49255,DELIVERY TRUCK,2012-06-23,6,2012,1 days 00:00:00.000000000
5535,Ord_2933,Prod_15,SHP_4052,Cust_1072,16699.56,0.02,45,3083.98,58.92,0.64,FURNITURE,CHAIRS & CHAIRMATS,44768,2012-05-26,NOT SPECIFIED,5,2012,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,44768,DELIVERY TRUCK,2012-05-27,5,2012,1 days 00:00:00.000000000
5536,Ord_2923,Prod_7,SHP_4040,Cust_1072,92.25,0.07,48,-104.8,2.58,0.82,OFFICE SUPPLIES,RUBBER BANDS,41476,2010-05-31,HIGH,5,2010,MARK COUSINS,ONTARIO,ONTARIO,CORPORATE,41476,REGULAR AIR,2010-01-06,1,2010,-145 days +00:00:00.000000000
5537,Ord_2974,Prod_4,SHP_4103,Cust_1082,1942.1735,0.0,19,400.82,2.5,0.55,TECHNOLOGY,TELEPHONES AND COMMUNICATION,7521,2011-02-27,LOW,2,2011,MARK PACKER,ONTARIO,ONTARIO,SMALL BUSINESS,7521,EXPRESS AIR,2011-05-03,5,2011,65 days 00:00:00.000000000
5538,Ord_1936,Prod_4,SHP_3147,Cust_906,2172.702,0.01,21,481.74,2.5,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,37443,2010-04-15,NOT SPECIFIED,4,2010,MARK PACKER,QUEBEC,QUEBEC,SMALL BUSINESS,37443,REGULAR AIR,2010-04-17,4,2010,2 days 00:00:00.000000000
5539,Ord_2043,Prod_1,SHP_3160,Cust_906,130.43,0.03,9,-8.7,4.51,0.59,OFFICE SUPPLIES,STORAGE & ORGANIZATION,40005,2010-07-25,HIGH,7,2010,MARK PACKER,QUEBEC,QUEBEC,SMALL BUSINESS,40005,REGULAR AIR,2010-07-25,7,2010,0 days 00:00:00.000000000
5540,Ord_3695,Prod_4,SHP_5122,Cust_1295,927.9875,0.0,5,-615.91,8.99,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,59556,2009-12-15,NOT SPECIFIED,12,2009,MARK VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,59556,REGULAR AIR,2009-12-16,12,2009,1 days 00:00:00.000000000
5541,Ord_3695,Prod_7,SHP_5121,Cust_1295,43.46,0.0,27,6.81,0.7,0.37,OFFICE SUPPLIES,RUBBER BANDS,59556,2009-12-15,NOT SPECIFIED,12,2009,MARK VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,59556,REGULAR AIR,2009-12-17,12,2009,2 days 00:00:00.000000000
5542,Ord_3677,Prod_5,SHP_5096,Cust_1295,169.4,0.1,19,-59.64,7.29,0.45,FURNITURE,OFFICE FURNISHINGS,38561,2011-08-30,CRITICAL,8,2011,MARK VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,38561,REGULAR AIR,2011-01-09,1,2011,-233 days +00:00:00.000000000
5543,Ord_3683,Prod_1,SHP_5108,Cust_1295,12723.95,0.08,47,11.54,35.0,0.8,OFFICE SUPPLIES,STORAGE & ORGANIZATION,44646,2012-04-01,LOW,4,2012,MARK VAN HUFF,SASKACHEWAN,PRARIE,HOME OFFICE,44646,REGULAR AIR,2012-08-01,8,2012,122 days 00:00:00.000000000
5544,Ord_1100,Prod_4,SHP_1517,Cust_426,3276.9965,0.0,30,653.06,8.99,0.59,TECHNOLOGY,TELEPHONES AND COMMUNICATION,40962,2011-02-20,CRITICAL,2,2011,MARY ZEWE,ONTARIO,ONTARIO,CORPORATE,40962,REGULAR AIR,2011-02-21,2,2011,1 days 00:00:00.000000000
5545,Ord_1100,Prod_2,SHP_1517,Cust_426,1553.66,0.03,28,547.48,0.99,0.57,OFFICE SUPPLIES,APPLIANCES,40962,2011-02-20,CRITICAL,2,2011,MARY ZEWE,ONTARIO,ONTARIO,CORPORATE,40962,REGULAR AIR,2011-02-21,2,2011,1 days 00:00:00.000000000
5546,Ord_894,Prod_4,SHP_1230,Cust_316,7143.927,0.02,42,2374.73,4.2,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,7015,2010-12-10,NOT SPECIFIED,12,2010,MATT ABELMAN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,7015,EXPRESS AIR,2010-10-13,10,2010,-58 days +00:00:00.000000000
5547,Ord_894,Prod_8,SHP_1229,Cust_316,1880.8,0.07,47,775.88,1.99,0.44,TECHNOLOGY,COMPUTER PERIPHERALS,7015,2010-12-10,NOT SPECIFIED,12,2010,MATT ABELMAN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,7015,REGULAR AIR,2010-10-14,10,2010,-57 days +00:00:00.000000000
5548,Ord_922,Prod_12,SHP_1276,Cust_316,82.97,0.04,20,32.5,0.5,0.39,OFFICE SUPPLIES,LABELS,19905,2012-12-08,CRITICAL,12,2012,MATT ABELMAN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,19905,REGULAR AIR,2012-08-14,8,2012,-116 days +00:00:00.000000000
5549,Ord_922,Prod_11,SHP_1277,Cust_316,13701.35,0.01,25,-3687.65,64.59,0.66,FURNITURE,TABLES,19905,2012-12-08,CRITICAL,12,2012,MATT ABELMAN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,19905,DELIVERY TRUCK,2012-08-14,8,2012,-116 days +00:00:00.000000000
5550,Ord_2883,Prod_4,SHP_3977,Cust_1050,2044.2755,0.1,40,334.53,5.63,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,22688,2012-04-17,MEDIUM,4,2012,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,22688,REGULAR AIR,2012-04-18,4,2012,1 days 00:00:00.000000000
5551,Ord_2948,Prod_6,SHP_4067,Cust_1050,277.35,0.02,41,-103.28,6.57,0.37,OFFICE SUPPLIES,PAPER,49221,2010-03-07,NOT SPECIFIED,3,2010,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,49221,REGULAR AIR,2010-04-07,4,2010,31 days 00:00:00.000000000
5552,Ord_2948,Prod_17,SHP_4067,Cust_1050,399.64,0.04,22,-15.42,8.51,0.4,TECHNOLOGY,OFFICE MACHINES,49221,2010-03-07,NOT SPECIFIED,3,2010,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,49221,REGULAR AIR,2010-04-07,4,2010,31 days 00:00:00.000000000
5553,Ord_2918,Prod_7,SHP_4030,Cust_1050,156.95,0.1,45,-32.52,0.94,0.83,OFFICE SUPPLIES,RUBBER BANDS,39268,2011-04-22,NOT SPECIFIED,4,2011,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,39268,REGULAR AIR,2011-04-25,4,2011,3 days 00:00:00.000000000
5554,Ord_2918,Prod_3,SHP_4029,Cust_1050,324.2,0.02,44,-89.75,6.05,0.39,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,39268,2011-04-22,NOT SPECIFIED,4,2011,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,39268,EXPRESS AIR,2011-04-24,4,2011,2 days 00:00:00.000000000
5555,Ord_2847,Prod_3,SHP_3918,Cust_1050,258.61,0.07,29,-15.96,5.6,0.36,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,7072,2012-04-02,CRITICAL,4,2012,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,7072,REGULAR AIR,2012-04-02,4,2012,0 days 00:00:00.000000000
5556,Ord_2843,Prod_3,SHP_3912,Cust_1050,16.08,0.04,4,-3.75,1.49,0.38,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,6053,2010-11-12,MEDIUM,11,2010,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,6053,REGULAR AIR,2010-12-13,12,2010,31 days 00:00:00.000000000
5557,Ord_2960,Prod_3,SHP_4081,Cust_1050,9396.27,0.07,24,3857.57,19.99,0.35,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,54407,2010-06-16,MEDIUM,6,2010,MAUREEN FRITZLER,ONTARIO,ONTARIO,CORPORATE,54407,REGULAR AIR,2010-06-17,6,2010,1 days 00:00:00.000000000
5558,Ord_3238,Prod_4,SHP_4490,Cust_1204,3681.7495,0.01,43,1196.44,4.9,0.56,TECHNOLOGY,TELEPHONES AND COMMUNICATION,7335,2010-05-29,LOW,5,2010,MAUREEN GRACE,MANITOBA,PRARIE,CORPORATE,7335,REGULAR AIR,2010-03-06,3,2010,-84 days +00:00:00.000000000
5559,Ord_3873,Prod_4,SHP_5368,Cust_1334,2169.7525,0.02,26,374.75,8.99,0.57,TECHNOLOGY,TELEPHONES AND COMMUNICATION,28867,2011-07-22,MEDIUM,7,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,28867,REGULAR AIR,2011-07-24,7,2011,2 days 00:00:00.000000000
5560,Ord_3873,Prod_6,SHP_5367,Cust_1334,642.42,0.03,6,80.01,19.99,0.37,OFFICE SUPPLIES,PAPER,28867,2011-07-22,MEDIUM,7,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,28867,REGULAR AIR,2011-07-23,7,2011,1 days 00:00:00.000000000
5561,Ord_3873,Prod_8,SHP_5367,Cust_1334,866.73,0.1,43,-199.98,6.5,0.78,TECHNOLOGY,COMPUTER PERIPHERALS,28867,2011-07-22,MEDIUM,7,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,28867,REGULAR AIR,2011-07-23,7,2011,1 days 00:00:00.000000000
5562,Ord_3833,Prod_4,SHP_5314,Cust_1334,3355.1540000000005,0.0,19,658.5,3.99,0.58,TECHNOLOGY,TELEPHONES AND COMMUNICATION,12194,2011-01-03,CRITICAL,1,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,12194,REGULAR AIR,2011-02-03,2,2011,31 days 00:00:00.000000000
5563,Ord_3854,Prod_6,SHP_5343,Cust_1334,124.65,0.01,6,13.34,5.21,0.37,OFFICE SUPPLIES,PAPER,19748,2010-04-08,NOT SPECIFIED,4,2010,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,19748,REGULAR AIR,2010-05-08,5,2010,30 days 00:00:00.000000000
5564,Ord_3903,Prod_6,SHP_5416,Cust_1334,21.01,0.0,3,-9.69,5.02,0.38,OFFICE SUPPLIES,PAPER,43110,2011-06-02,HIGH,6,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,43110,REGULAR AIR,2011-06-02,6,2011,0 days 00:00:00.000000000
5565,Ord_3903,Prod_14,SHP_5417,Cust_1334,3457.99,0.05,1,-11861.46,24.49,0.37,TECHNOLOGY,COPIERS AND FAX,43110,2011-06-02,HIGH,6,2011,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,43110,REGULAR AIR,2011-08-02,8,2011,61 days 00:00:00.000000000
5566,Ord_3868,Prod_6,SHP_5361,Cust_1334,203.53,0.06,31,-101.28,6.93,0.37,OFFICE SUPPLIES,PAPER,28037,2009-12-12,HIGH,12,2009,MAXWELL SCHWARTZ,SASKACHEWAN,PRARIE,CORPORATE,28037,REGULAR AIR,2009-12-13,12,2009,1 days 00:00:00.000000000
